bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind
05_73_08,AC162,hg38,20,20,25,A5,G1,A8,5,73,8
05_73_09,AC162,hg38,34,36,40,A5,G1,A9,5,73,9
05_73_10,AC162,hg38,22,22,32,A5,G1,A10,5,73,10
05_73_11,AC162,hg38,14,14,23,A5,G1,A11,5,73,11
05_73_12,AC162,hg38,22,22,25,A5,G1,A12,5,73,12
05_73_13,AC162,hg38,32,32,38,A5,G1,B1,5,73,13
05_73_14,AC162,hg38,11,11,16,A5,G1,B2,5,73,14
05_73_15,AC162,hg38,23,24,30,A5,G1,B3,5,73,15
05_73_16,AC162,hg38,23,23,28,A5,G1,B4,5,73,16
05_73_17,AC162,hg38,24,25,29,A5,G1,B5,5,73,17
05_73_18,AC162,hg38,26,26,29,A5,G1,B6,5,73,18
05_73_19,AC162,hg38,19,19,29,A5,G1,B7,5,73,19
05_73_20,AC162,hg38,21,21,25,A5,G1,B8,5,73,20
05_73_21,AC162,hg38,97,100,128,A5,G1,B9,5,73,21
05_73_22,AC162,hg38,26,27,36,A5,G1,B10,5,73,22
05_73_23,AC162,hg38,38,38,49,A5,G1,B11,5,73,23
05_73_24,AC162,hg38,22,23,26,A5,G1,B12,5,73,24
05_73_25,AC162,hg38,19,19,19,A5,G1,C1,5,73,25
05_73_26,AC162,hg38,16,16,19,A5,G1,C2,5,73,26
05_73_27,AC162,hg38,76,78,100,A5,G1,C3,5,73,27
05_73_28,AC162,hg38,25,25,30,A5,G1,C4,5,73,28
05_73_29,AC162,hg38,18,18,21,A5,G1,C5,5,73,29
05_73_30,AC162,hg38,26,28,37,A5,G1,C6,5,73,30
05_73_31,AC162,hg38,19,20,24,A5,G1,C7,5,73,31
05_73_32,AC162,hg38,20,20,24,A5,G1,C8,5,73,32
05_73_33,AC162,hg38,77,77,93,A5,G1,C9,5,73,33
05_73_34,AC162,hg38,31,32,41,A5,G1,C10,5,73,34
05_73_35,AC162,hg38,28,28,35,A5,G1,C11,5,73,35
05_73_36,AC162,hg38,20,20,21,A5,G1,C12,5,73,36
05_73_37,AC162,hg38,21,21,25,A5,G1,D1,5,73,37
05_73_38,AC162,hg38,17,17,21,A5,G1,D2,5,73,38
05_73_39,AC162,hg38,23,24,30,A5,G1,D3,5,73,39
05_73_40,AC162,hg38,173,178,229,A5,G1,D4,5,73,40
05_73_41,AC162,hg38,15,16,18,A5,G1,D5,5,73,41
05_73_42,AC162,hg38,21,21,26,A5,G1,D6,5,73,42
05_73_43,AC162,hg38,19,19,23,A5,G1,D7,5,73,43
05_73_44,AC162,hg38,34,34,48,A5,G1,D8,5,73,44
05_73_45,AC162,hg38,24,24,29,A5,G1,D9,5,73,45
05_73_46,AC162,hg38,23,25,28,A5,G1,D10,5,73,46
05_73_47,AC162,hg38,22,22,30,A5,G1,D11,5,73,47
05_73_48,AC162,hg38,18,18,22,A5,G1,D12,5,73,48
05_73_49,AC162,hg38,13,13,15,A5,G1,E1,5,73,49
05_73_50,AC162,hg38,22,22,32,A5,G1,E2,5,73,50
05_73_51,AC162,hg38,23,24,27,A5,G1,E3,5,73,51
05_73_52,AC162,hg38,28,28,30,A5,G1,E4,5,73,52
05_73_53,AC162,hg38,28,28,32,A5,G1,E5,5,73,53
05_73_54,AC162,hg38,15,15,16,A5,G1,E6,5,73,54
05_73_55,AC162,hg38,13,13,17,A5,G1,E7,5,73,55
05_73_56,AC162,hg38,29,30,40,A5,G1,E8,5,73,56
05_73_57,AC162,hg38,24,24,31,A5,G1,E9,5,73,57
05_73_58,AC162,hg38,35,37,40,A5,G1,E10,5,73,58
05_73_59,AC162,hg38,9420,52780,67069,A5,G1,E11,5,73,59
05_73_60,AC162,hg38,18,18,24,A5,G1,E12,5,73,60
05_73_61,AC162,hg38,17,17,17,A5,G1,F1,5,73,61
05_73_62,AC162,hg38,132,146,179,A5,G1,F2,5,73,62
05_73_63,AC162,hg38,125,129,168,A5,G1,F3,5,73,63
05_73_64,AC162,hg38,15,15,15,A5,G1,F4,5,73,64
05_73_65,AC162,hg38,23,23,32,A5,G1,F5,5,73,65
05_73_66,AC162,hg38,26,26,36,A5,G1,F6,5,73,66
05_73_67,AC162,hg38,10,10,15,A5,G1,F7,5,73,67
05_73_68,AC162,hg38,30,30,36,A5,G1,F8,5,73,68
05_73_69,AC162,hg38,14,14,18,A5,G1,F9,5,73,69
05_73_70,AC162,hg38,24,24,31,A5,G1,F10,5,73,70
05_73_71,AC162,hg38,118,120,144,A5,G1,F11,5,73,71
05_73_72,AC162,hg38,15,15,20,A5,G1,F12,5,73,72
05_73_73,AC162,hg38,24,25,28,A5,G1,G1,5,73,73
05_73_74,AC162,hg38,20,21,25,A5,G1,G2,5,73,74
05_73_75,AC162,hg38,15,16,22,A5,G1,G3,5,73,75
05_73_76,AC162,hg38,29,29,40,A5,G1,G4,5,73,76
05_73_77,AC162,hg38,19,19,27,A5,G1,G5,5,73,77
05_73_78,AC162,hg38,25,25,29,A5,G1,G6,5,73,78
05_73_79,AC162,hg38,20,20,22,A5,G1,G7,5,73,79
05_73_80,AC162,hg38,15,15,19,A5,G1,G8,5,73,80
05_73_81,AC162,hg38,27,27,32,A5,G1,G9,5,73,81
05_73_82,AC162,hg38,14,14,19,A5,G1,G10,5,73,82
05_73_83,AC162,hg38,14,14,15,A5,G1,G11,5,73,83
05_73_84,AC162,hg38,25,25,31,A5,G1,G12,5,73,84
05_73_85,AC162,hg38,28,28,32,A5,G1,H1,5,73,85
05_73_86,AC162,hg38,26,27,32,A5,G1,H2,5,73,86
05_73_87,AC162,hg38,38,38,44,A5,G1,H3,5,73,87
05_73_88,AC162,hg38,15,15,18,A5,G1,H4,5,73,88
05_73_89,AC162,hg38,21,21,24,A5,G1,H5,5,73,89
05_74_01,AC162,hg38,39,41,48,A5,G2,A1,5,74,1
05_74_02,AC162,hg38,27,27,30,A5,G2,A2,5,74,2
05_74_03,AC162,hg38,7940,35788,45745,A5,G2,A3,5,74,3
05_74_04,AC162,hg38,27,28,33,A5,G2,A4,5,74,4
05_74_05,AC162,hg38,304,339,419,A5,G2,A5,5,74,5
05_74_06,AC162,hg38,37,37,43,A5,G2,A6,5,74,6
05_74_07,AC162,hg38,38,38,46,A5,G2,A7,5,74,7
05_74_08,AC162,hg38,20,20,26,A5,G2,A8,5,74,8
05_74_09,AC162,hg38,101,107,131,A5,G2,A9,5,74,9
05_74_10,AC162,hg38,6258,22663,28879,A5,G2,A10,5,74,10
05_74_11,AC162,hg38,25,26,33,A5,G2,A11,5,74,11
05_74_12,AC162,hg38,25,25,34,A5,G2,A12,5,74,12
05_74_13,AC162,hg38,55,59,78,A5,G2,B1,5,74,13
05_74_14,AC162,hg38,21,21,23,A5,G2,B2,5,74,14
05_74_15,AC162,hg38,107,112,135,A5,G2,B3,5,74,15
05_74_16,AC162,hg38,24,25,29,A5,G2,B4,5,74,16
05_74_17,AC162,hg38,32,32,41,A5,G2,B5,5,74,17
05_74_18,AC162,hg38,38,38,44,A5,G2,B6,5,74,18
05_74_19,AC162,hg38,29,30,36,A5,G2,B7,5,74,19
05_74_20,AC162,hg38,22,22,24,A5,G2,B8,5,74,20
05_74_21,AC162,hg38,25,25,29,A5,G2,B9,5,74,21
05_74_22,AC162,hg38,43,44,51,A5,G2,B10,5,74,22
05_74_23,AC162,hg38,37,38,49,A5,G2,B11,5,74,23
05_74_24,AC162,hg38,17,17,19,A5,G2,B12,5,74,24
05_74_25,AC162,hg38,43,43,49,A5,G2,C1,5,74,25
05_74_26,AC162,hg38,32,32,37,A5,G2,C2,5,74,26
05_74_27,AC162,hg38,21,21,25,A5,G2,C3,5,74,27
05_74_28,AC162,hg38,49,51,70,A5,G2,C4,5,74,28
05_74_29,AC162,hg38,68,70,90,A5,G2,C5,5,74,29
05_74_30,AC162,hg38,31,32,38,A5,G2,C6,5,74,30
05_74_31,AC162,hg38,29,29,35,A5,G2,C7,5,74,31
05_74_32,AC162,hg38,24,25,26,A5,G2,C8,5,74,32
05_74_33,AC162,hg38,23,23,34,A5,G2,C9,5,74,33
05_74_34,AC162,hg38,170,176,209,A5,G2,C10,5,74,34
05_74_35,AC162,hg38,23,23,30,A5,G2,C11,5,74,35
05_74_36,AC162,hg38,25,25,27,A5,G2,C12,5,74,36
05_74_37,AC162,hg38,20,21,28,A5,G2,D1,5,74,37
05_74_38,AC162,hg38,24,25,33,A5,G2,D2,5,74,38
05_74_39,AC162,hg38,25,25,31,A5,G2,D3,5,74,39
05_74_40,AC162,hg38,32,32,37,A5,G2,D4,5,74,40
05_74_41,AC162,hg38,32,32,38,A5,G2,D5,5,74,41
05_74_42,AC162,hg38,41,43,52,A5,G2,D6,5,74,42
05_74_43,AC162,hg38,26,26,32,A5,G2,D7,5,74,43
05_74_44,AC162,hg38,39,39,46,A5,G2,D8,5,74,44
05_74_45,AC162,hg38,25,25,33,A5,G2,D9,5,74,45
05_74_46,AC162,hg38,27,28,36,A5,G2,D10,5,74,46
05_74_47,AC162,hg38,39,41,51,A5,G2,D11,5,74,47
05_74_48,AC162,hg38,22,22,25,A5,G2,D12,5,74,48
05_74_49,AC162,hg38,25,25,28,A5,G2,E1,5,74,49
05_74_50,AC162,hg38,30,30,37,A5,G2,E2,5,74,50
05_74_51,AC162,hg38,29,30,34,A5,G2,E3,5,74,51
05_74_52,AC162,hg38,36,36,44,A5,G2,E4,5,74,52
05_74_53,AC162,hg38,26,27,32,A5,G2,E5,5,74,53
05_74_54,AC162,hg38,38,39,46,A5,G2,E6,5,74,54
05_74_55,AC162,hg38,18,18,22,A5,G2,E7,5,74,55
05_74_56,AC162,hg38,39,40,56,A5,G2,E8,5,74,56
05_74_57,AC162,hg38,27,27,28,A5,G2,E9,5,74,57
05_74_58,AC162,hg38,10132,65427,83812,A5,G2,E10,5,74,58
05_74_59,AC162,hg38,27,27,31,A5,G2,E11,5,74,59
05_74_60,AC162,hg38,16,17,20,A5,G2,E12,5,74,60
05_74_61,AC162,hg38,24,24,33,A5,G2,F1,5,74,61
05_74_62,AC162,hg38,15,15,18,A5,G2,F2,5,74,62
05_74_63,AC162,hg38,19,19,23,A5,G2,F3,5,74,63
05_74_64,AC162,hg38,20,20,25,A5,G2,F4,5,74,64
05_74_65,AC162,hg38,16,18,23,A5,G2,F5,5,74,65
05_74_66,AC162,hg38,29,29,37,A5,G2,F6,5,74,66
05_74_67,AC162,hg38,12,12,14,A5,G2,F7,5,74,67
05_74_68,AC162,hg38,25,25,29,A5,G2,F8,5,74,68
05_74_69,AC162,hg38,25,25,32,A5,G2,F9,5,74,69
05_74_70,AC162,hg38,29,29,36,A5,G2,F10,5,74,70
05_74_71,AC162,hg38,36,37,45,A5,G2,F11,5,74,71
05_74_72,AC162,hg38,17,17,23,A5,G2,F12,5,74,72
05_74_73,AC162,hg38,19,19,22,A5,G2,G1,5,74,73
05_74_74,AC162,hg38,24,24,33,A5,G2,G2,5,74,74
05_74_75,AC162,hg38,27,28,32,A5,G2,G3,5,74,75
05_74_76,AC162,hg38,24,24,32,A5,G2,G4,5,74,76
05_74_77,AC162,hg38,16,16,17,A5,G2,G5,5,74,77
05_74_78,AC162,hg38,44,45,54,A5,G2,G6,5,74,78
05_74_79,AC162,hg38,30,30,31,A5,G2,G7,5,74,79
05_74_80,AC162,hg38,19,19,20,A5,G2,G8,5,74,80
05_74_81,AC162,hg38,39,39,48,A5,G2,G9,5,74,81
05_74_82,AC162,hg38,17,17,21,A5,G2,G10,5,74,82
05_74_83,AC162,hg38,14,14,16,A5,G2,G11,5,74,83
05_74_84,AC162,hg38,38,38,44,A5,G2,G12,5,74,84
05_74_85,AC162,hg38,27,27,31,A5,G2,H1,5,74,85
05_74_86,AC162,hg38,37,37,51,A5,G2,H2,5,74,86
05_74_87,AC162,hg38,90,92,109,A5,G2,H3,5,74,87
05_74_88,AC162,hg38,11,11,14,A5,G2,H4,5,74,88
05_74_89,AC162,hg38,23,23,25,A5,G2,H5,5,74,89
05_74_90,AC162,hg38,15,15,17,A5,G2,H6,5,74,90
05_74_91,AC162,hg38,10,12,18,A5,G2,H7,5,74,91
05_75_01,AC162,hg38,34,35,43,A5,G3,A1,5,75,1
05_75_02,AC162,hg38,23,23,29,A5,G3,A2,5,75,2
05_75_03,AC162,hg38,16,16,24,A5,G3,A3,5,75,3
05_75_04,AC162,hg38,14,15,15,A5,G3,A4,5,75,4
05_75_05,AC162,hg38,45,47,59,A5,G3,A5,5,75,5
05_75_06,AC162,hg38,36,36,45,A5,G3,A6,5,75,6
05_75_07,AC162,hg38,22,22,25,A5,G3,A7,5,75,7
05_75_08,AC162,hg38,23,23,27,A5,G3,A8,5,75,8
05_75_09,AC162,hg38,7973,32708,42119,A5,G3,A9,5,75,9
05_75_10,AC162,hg38,291,322,388,A5,G3,A10,5,75,10
05_75_11,AC162,hg38,22,22,26,A5,G3,A11,5,75,11
05_75_12,AC162,hg38,17,18,21,A5,G3,A12,5,75,12
05_75_13,AC162,hg38,45,48,59,A5,G3,B1,5,75,13
05_75_14,AC162,hg38,28,28,41,A5,G3,B2,5,75,14
05_75_15,AC162,hg38,29,30,37,A5,G3,B3,5,75,15
05_75_16,AC162,hg38,363,403,497,A5,G3,B4,5,75,16
05_75_17,AC162,hg38,20,21,26,A5,G3,B5,5,75,17
05_75_18,AC162,hg38,37,40,49,A5,G3,B6,5,75,18
05_75_19,AC162,hg38,16,16,17,A5,G3,B7,5,75,19
05_75_20,AC162,hg38,15,15,17,A5,G3,B8,5,75,20
05_75_21,AC162,hg38,31,31,36,A5,G3,B9,5,75,21
05_75_22,AC162,hg38,17,17,21,A5,G3,B10,5,75,22
05_75_23,AC162,hg38,25,25,32,A5,G3,B11,5,75,23
05_75_24,AC162,hg38,11,11,13,A5,G3,B12,5,75,24
05_75_25,AC162,hg38,30,31,41,A5,G3,C1,5,75,25
05_75_26,AC162,hg38,23,23,28,A5,G3,C2,5,75,26
05_75_27,AC162,hg38,22,22,30,A5,G3,C3,5,75,27
05_75_28,AC162,hg38,25,25,28,A5,G3,C4,5,75,28
05_75_29,AC162,hg38,24,25,33,A5,G3,C5,5,75,29
05_75_30,AC162,hg38,32,32,38,A5,G3,C6,5,75,30
05_75_31,AC162,hg38,33,34,40,A5,G3,C7,5,75,31
05_75_32,AC162,hg38,31,32,40,A5,G3,C8,5,75,32
05_75_33,AC162,hg38,31,31,39,A5,G3,C9,5,75,33
05_75_34,AC162,hg38,22,22,33,A5,G3,C10,5,75,34
05_75_35,AC162,hg38,23,23,28,A5,G3,C11,5,75,35
05_75_36,AC162,hg38,23,23,24,A5,G3,C12,5,75,36
05_75_37,AC162,hg38,22,22,26,A5,G3,D1,5,75,37
05_75_38,AC162,hg38,200,214,272,A5,G3,D2,5,75,38
05_75_39,AC162,hg38,15,15,16,A5,G3,D3,5,75,39
05_75_40,AC162,hg38,34,36,42,A5,G3,D4,5,75,40
05_75_41,AC162,hg38,25,25,34,A5,G3,D5,5,75,41
05_75_42,AC162,hg38,19,19,23,A5,G3,D6,5,75,42
05_75_43,AC162,hg38,23,23,24,A5,G3,D7,5,75,43
05_75_44,AC162,hg38,43,44,60,A5,G3,D8,5,75,44
05_75_45,AC162,hg38,22,22,24,A5,G3,D9,5,75,45
05_75_46,AC162,hg38,196,205,245,A5,G3,D10,5,75,46
05_75_47,AC162,hg38,34,35,44,A5,G3,D11,5,75,47
05_75_48,AC162,hg38,17,18,19,A5,G3,D12,5,75,48
05_75_49,AC162,hg38,27,28,36,A5,G3,E1,5,75,49
05_75_50,AC162,hg38,27,27,34,A5,G3,E2,5,75,50
05_75_51,AC162,hg38,24,25,31,A5,G3,E3,5,75,51
05_75_52,AC162,hg38,33,35,39,A5,G3,E4,5,75,52
05_75_53,AC162,hg38,29,30,35,A5,G3,E5,5,75,53
05_75_54,AC162,hg38,327,348,438,A5,G3,E6,5,75,54
05_75_55,AC162,hg38,23,23,30,A5,G3,E7,5,75,55
05_75_56,AC162,hg38,25,26,27,A5,G3,E8,5,75,56
05_75_57,AC162,hg38,17,17,25,A5,G3,E9,5,75,57
05_75_58,AC162,hg38,103,105,127,A5,G3,E10,5,75,58
05_75_59,AC162,hg38,22,23,31,A5,G3,E11,5,75,59
05_75_60,AC162,hg38,23,23,28,A5,G3,E12,5,75,60
05_75_61,AC162,hg38,23,23,28,A5,G3,F1,5,75,61
05_75_62,AC162,hg38,14,14,19,A5,G3,F2,5,75,62
05_75_63,AC162,hg38,23,23,31,A5,G3,F3,5,75,63
05_75_64,AC162,hg38,23,23,30,A5,G3,F4,5,75,64
05_75_65,AC162,hg38,16,16,16,A5,G3,F5,5,75,65
05_75_66,AC162,hg38,29,29,37,A5,G3,F6,5,75,66
05_75_67,AC162,hg38,12,12,16,A5,G3,F7,5,75,67
05_75_68,AC162,hg38,20,20,21,A5,G3,F8,5,75,68
05_75_69,AC162,hg38,15,17,18,A5,G3,F9,5,75,69
05_75_70,AC162,hg38,34,35,42,A5,G3,F10,5,75,70
05_75_71,AC162,hg38,23,23,29,A5,G3,F11,5,75,71
05_75_72,AC162,hg38,11,11,13,A5,G3,F12,5,75,72
05_75_73,AC162,hg38,240,254,311,A5,G3,G1,5,75,73
05_75_74,AC162,hg38,21,21,22,A5,G3,G2,5,75,74
05_75_75,AC162,hg38,9487,54434,69868,A5,G3,G3,5,75,75
05_75_76,AC162,hg38,21,22,26,A5,G3,G4,5,75,76
05_75_77,AC162,hg38,18,18,24,A5,G3,G5,5,75,77
05_75_78,AC162,hg38,21,21,24,A5,G3,G6,5,75,78
05_75_79,AC162,hg38,22,22,29,A5,G3,G7,5,75,79
05_75_80,AC162,hg38,15,15,17,A5,G3,G8,5,75,80
05_75_81,AC162,hg38,113,119,160,A5,G3,G9,5,75,81
05_75_83,AC162,hg38,12,12,15,A5,G3,G11,5,75,83
05_75_84,AC162,hg38,28,29,37,A5,G3,G12,5,75,84
05_75_85,AC162,hg38,22,23,33,A5,G3,H1,5,75,85
05_75_86,AC162,hg38,18,18,19,A5,G3,H2,5,75,86
05_75_87,AC162,hg38,41,41,53,A5,G3,H3,5,75,87
05_75_88,AC162,hg38,19,19,22,A5,G3,H4,5,75,88
05_75_89,AC162,hg38,16,16,18,A5,G3,H5,5,75,89
05_75_90,AC162,hg38,17,17,20,A5,G3,H6,5,75,90
05_76_01,AC162,hg38,131,135,172,A5,G4,A1,5,76,1
05_76_02,AC162,hg38,143,148,189,A5,G4,A2,5,76,2
05_76_03,AC162,hg38,13,13,17,A5,G4,A3,5,76,3
05_76_05,AC162,hg38,28,28,34,A5,G4,A5,5,76,5
05_76_06,AC162,hg38,11,12,13,A5,G4,A6,5,76,6
05_76_07,AC162,hg38,10,10,13,A5,G4,A7,5,76,7
05_76_09,AC162,hg38,61,63,80,A5,G4,A9,5,76,9
05_76_10,AC162,hg38,16,16,18,A5,G4,A10,5,76,10
05_76_13,AC162,hg38,19,19,26,A5,G4,B1,5,76,13
05_76_14,AC162,hg38,10,10,12,A5,G4,B2,5,76,14
05_76_15,AC162,hg38,18,18,22,A5,G4,B3,5,76,15
05_76_16,AC162,hg38,12,12,17,A5,G4,B4,5,76,16
05_76_17,AC162,hg38,12,13,14,A5,G4,B5,5,76,17
05_76_18,AC162,hg38,18,18,29,A5,G4,B6,5,76,18
05_76_19,AC162,hg38,13,13,17,A5,G4,B7,5,76,19
05_76_20,AC162,hg38,144,148,185,A5,G4,B8,5,76,20
05_76_21,AC162,hg38,11,12,13,A5,G4,B9,5,76,21
05_76_22,AC162,hg38,14,14,16,A5,G4,B10,5,76,22
05_76_23,AC162,hg38,19,20,25,A5,G4,B11,5,76,23
05_76_24,AC162,hg38,22,22,29,A5,G4,B12,5,76,24
05_76_26,AC162,hg38,14,14,14,A5,G4,C2,5,76,26
05_76_29,AC162,hg38,16,16,21,A5,G4,C5,5,76,29
05_76_30,AC162,hg38,405,457,579,A5,G4,C6,5,76,30
05_76_31,AC162,hg38,10,10,10,A5,G4,C7,5,76,31
05_76_33,AC162,hg38,10,11,14,A5,G4,C9,5,76,33
05_76_35,AC162,hg38,14,15,19,A5,G4,C11,5,76,35
